model,dataset,subset,horizon,ADE,FDE,baseline_ADE,baseline_FDE,improvement,ci_low,ci_high,episodes,alpha_mean,failure_prob,intervention_rate,false_intervention_rate,residual_mag
graph_interaction_ablation,tgsim,hard,100,5.281415,12.052357,5.254347,11.995052,-0.004777,-0.004811,-0.004543,2,0.070449,0.208655,0.2,0.1,0.856577
graph_interaction_ablation,tgsim,baseline_failure,1,0.004669,0.004669,0.004669,0.004669,0.0,,,1,0.10712,0.325744,0.2,0.0,1.571425
graph_interaction_ablation,tgsim,baseline_failure,10,0.159947,0.418199,0.159947,0.418199,0.0,,,1,0.10712,0.325744,0.2,0.0,1.571425
graph_interaction_ablation,tgsim,baseline_failure,25,0.998028,2.956981,0.998028,2.956981,0.0,,,1,0.10712,0.325744,0.2,0.0,1.571425
graph_interaction_ablation,tgsim,baseline_failure,50,4.628095,11.82705,3.847094,10.292379,-0.149107,,,1,0.10712,0.325744,0.2,0.0,1.571425
graph_interaction_ablation,tgsim,baseline_failure,100,10.142799,21.068338,10.089779,20.967461,-0.004811,,,1,0.10712,0.325744,0.2,0.0,1.571425
graph_interaction_ablation,tgsim,traffic,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,traffic,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,traffic,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,traffic,50,1.183333,3.025627,0.982001,2.62938,-0.1507,-0.321734,0.106923,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,traffic,100,2.689689,6.123932,2.659638,6.062032,-0.010211,-0.518199,-0.004677,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t50,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t50,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t50,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t50,50,1.183333,3.025627,0.982001,2.62938,-0.1507,-0.321734,0.106923,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t50,100,2.689689,6.123932,2.659638,6.062032,-0.010211,-0.518199,-0.004677,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t100,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t100,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t100,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t100,50,1.183333,3.025627,0.982001,2.62938,-0.1507,-0.321734,0.106923,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,verified_t100,100,2.689689,6.123932,2.659638,6.062032,-0.010211,-0.518199,-0.004677,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim_i90,all,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,all,10,0.109529,0.270248,0.11102,0.273352,0.011357,-0.031782,0.025952,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,all,25,0.579167,1.577347,0.593701,1.598133,0.013006,-0.139347,0.063257,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,all,50,1.825409,4.479506,1.863436,4.548539,0.015177,-0.056946,0.059128,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,all,100,4.593199,10.207618,4.693825,10.327657,0.011623,-0.012298,0.036706,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,hard,1,0.005737,0.005737,0.005737,0.005737,0.0,,,1,0.054,0.436376,0.0,0.0,1.190348
graph_interaction_ablation,tgsim_i90,hard,10,0.088915,0.22171,0.089575,0.222759,0.004712,,,1,0.054,0.436376,0.0,0.0,1.190348
graph_interaction_ablation,tgsim_i90,hard,25,0.509488,1.474803,0.507399,1.470148,-0.003166,,,1,0.054,0.436376,0.0,0.0,1.190348
graph_interaction_ablation,tgsim_i90,hard,50,1.783201,4.059753,1.74692,4.008431,-0.012803,,,1,0.054,0.436376,0.0,0.0,1.190348
graph_interaction_ablation,tgsim_i90,hard,100,3.222844,6.097229,3.376514,6.388728,0.045627,,,1,0.054,0.436376,0.0,0.0,1.190348
graph_interaction_ablation,tgsim_i90,extreme,1,0.006827,0.006827,0.006827,0.006827,0.0,0.0,0.0,5,0.054,0.344514,0.0,0.0,2.148695
graph_interaction_ablation,tgsim_i90,extreme,10,0.113652,0.279955,0.115309,0.283471,0.012402,-0.036255,0.026156,5,0.054,0.344514,0.0,0.0,2.148695
graph_interaction_ablation,tgsim_i90,extreme,25,0.593102,1.597856,0.610961,1.62373,0.015935,-0.161257,0.070831,5,0.054,0.344514,0.0,0.0,2.148695
graph_interaction_ablation,tgsim_i90,extreme,50,1.833851,4.563457,1.886739,4.656561,0.019994,-0.067793,0.071453,5,0.054,0.344514,0.0,0.0,2.148695
graph_interaction_ablation,tgsim_i90,extreme,100,4.867271,11.029695,4.957287,11.115443,0.007714,-0.021482,0.030482,5,0.054,0.344514,0.0,0.0,2.148695
graph_interaction_ablation,tgsim_i90,baseline_failure,1,0.005499,0.005499,0.005499,0.005499,0.0,0.0,0.0,5,0.054,0.386893,0.0,0.0,1.773256
graph_interaction_ablation,tgsim_i90,baseline_failure,10,0.090016,0.221938,0.090014,0.222019,0.000368,-0.039902,0.017116,5,0.054,0.386893,0.0,0.0,1.773256
graph_interaction_ablation,tgsim_i90,baseline_failure,25,0.532854,1.499645,0.522242,1.470105,-0.020094,-0.171216,0.026484,5,0.054,0.386893,0.0,0.0,1.773256
graph_interaction_ablation,tgsim_i90,baseline_failure,50,1.802386,4.644895,1.803892,4.643147,-0.000376,-0.07684,0.035331,5,0.054,0.386893,0.0,0.0,1.773256
graph_interaction_ablation,tgsim_i90,baseline_failure,100,4.950848,11.614855,5.039774,11.775393,0.013633,-0.003731,0.043758,5,0.054,0.386893,0.0,0.0,1.773256
graph_interaction_ablation,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,traffic,10,0.109529,0.270248,0.11102,0.273352,0.011357,-0.031782,0.025952,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,traffic,25,0.579167,1.577347,0.593701,1.598133,0.013006,-0.139347,0.063257,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,traffic,50,1.825409,4.479506,1.863436,4.548539,0.015177,-0.056946,0.059128,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,traffic,100,4.593199,10.207618,4.693825,10.327657,0.011623,-0.012298,0.036706,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t50,10,0.109529,0.270248,0.11102,0.273352,0.011357,-0.031782,0.025952,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t50,25,0.579167,1.577347,0.593701,1.598133,0.013006,-0.139347,0.063257,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t50,50,1.825409,4.479506,1.863436,4.548539,0.015177,-0.056946,0.059128,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t50,100,4.593199,10.207618,4.693825,10.327657,0.011623,-0.012298,0.036706,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t100,10,0.109529,0.270248,0.11102,0.273352,0.011357,-0.031782,0.025952,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t100,25,0.579167,1.577347,0.593701,1.598133,0.013006,-0.139347,0.063257,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t100,50,1.825409,4.479506,1.863436,4.548539,0.015177,-0.056946,0.059128,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,tgsim_i90,verified_t100,100,4.593199,10.207618,4.693825,10.327657,0.011623,-0.012298,0.036706,6,0.054,0.359824,0.0,0.0,1.988971
graph_interaction_ablation,trajnet,all,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
graph_interaction_ablation,trajnet,all,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
graph_interaction_ablation,trajnet,easy,1,0.019507,0.019507,0.019507,0.019507,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.054149
graph_interaction_ablation,trajnet,easy,10,0.121791,0.18701,0.121791,0.18701,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.054149
graph_interaction_ablation,trajnet,medium,1,0.0,0.0,0.0,0.0,0.0,,,1,0.0,0.117108,0.0,0.0,0.401755
graph_interaction_ablation,trajnet,medium,10,0.013868,0.069338,0.013868,0.069338,0.0,,,1,0.0,0.117108,0.0,0.0,0.401755
graph_interaction_ablation,trajnet,hard,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
graph_interaction_ablation,trajnet,hard,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
graph_interaction_ablation,trajnet,baseline_failure,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
graph_interaction_ablation,trajnet,baseline_failure,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.834371
graph_interaction_ablation,trajnet,pedestrian_drone,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
graph_interaction_ablation,trajnet,pedestrian_drone,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.692506
