trial,objective,arm,site,seed,mode,ade,fde,cv_ade,gain_percent,native_pixel_ade,native_pixel_fde,native_pixel_cv_ade,native_pixel_cv_fde,hard_rows,hard_gain_percent,easy_rows,easy_absolute_harm,easy_native_pixel_harm,easy_nonzero_predictions,intervention_rate,oracle_binary_gain_percent,training_ade,training_cv_ade,training_gain_percent
log_ade_mask_only_bookstore_seed29,log_ade,mask_only,bookstore,29,uncontrolled,791.9783897869072,1573.8984583480383,773.9476085867074,-2.329715991128333,0.7919784274038623,1.5738985331042037,0.7739476453472461,1.5649910498453663,496,-0.07383378873206947,3769,25.786934272139877,0.025786935496953538,3769,1.0,0.00840387964189393,1145.3603414549034,1127.6525371766854,-1.5703245188055215
log_ade_mask_only_bookstore_seed29,log_ade,mask_only,bookstore,29,fixed_probability_gate,773.9851736560361,1565.018842277815,773.9476085867074,-0.004853696672996252,0.7739852104183592,1.565018916612221,0.7739476453472461,1.5649910498453663,496,0.0,3769,0.05043408346994874,5.043408586543917e-05,11,0.002304147465437788,0.0,1145.3603414549034,1127.6525371766854,-1.5703245188055215
ade_past_rgb_bookstore_seed29,ade,past_rgb,bookstore,29,uncontrolled,791.7462558766919,1585.5028987906712,773.9476085867074,-2.299722499625822,0.791746293482621,1.585502974098018,0.7739476453472461,1.5649910498453663,496,-0.07148116706963137,3769,25.468534671560604,0.025468535881251086,3769,1.0,0.06211804253932751,1144.1891811837518,1127.6525371766854,-1.4664662617147384
ade_past_rgb_bookstore_seed29,ade,past_rgb,bookstore,29,fixed_probability_gate,774.3525050949224,1565.4376899501538,773.9476085867074,-0.052315751573216836,0.7743525418746928,1.5654377643044546,0.7739476453472461,1.5649910498453663,496,-0.0003199106838103205,3769,0.5637402894537575,0.0005637403162299845,92,0.019585253456221197,0.0009609662300902322,1144.1891811837518,1127.6525371766854,-1.4664662617147384
log_ade_past_rgb_bookstore_seed29,log_ade,past_rgb,bookstore,29,uncontrolled,788.610230513462,1588.7656433872405,773.9476085867074,-1.8945238365074688,0.788610267970438,1.588765718849559,0.7739476453472461,1.5649910498453663,496,-0.0489989103072519,3769,21.825302679123826,0.02182530371577008,3769,1.0,0.03207887053963132,1142.0620472400103,1127.6525371766854,-1.277832451776506
log_ade_past_rgb_bookstore_seed29,log_ade,past_rgb,bookstore,29,fixed_probability_gate,774.2468777369567,1565.4366159661188,773.9476085867074,-0.03866788228673411,0.7742469145117099,1.5654366903203683,0.7739476453472461,1.5649910498453663,496,-0.0004154060707639573,3769,0.45778416250303217,0.00045778418424661317,92,0.019585253456221197,0.0003592583113332104,1142.0620472400103,1127.6525371766854,-1.277832451776506
ade_mask_only_bookstore_seed43,ade,mask_only,bookstore,43,uncontrolled,789.191668350687,1575.9312579786642,773.9476085867074,-1.9696500893408735,0.7891917058352799,1.5759313328313826,0.7739476453472461,1.5649910498453663,496,-0.057284921175471126,3769,22.09959041848745,0.022099591468161667,3769,1.0,0.05262949096415115,1142.1978528858829,1127.6525371766854,-1.2898756691147595
ade_mask_only_bookstore_seed43,ade,mask_only,bookstore,43,fixed_probability_gate,773.9917283004681,1565.0011124824414,773.9476085867074,-0.005700607285465354,0.7739917650631024,1.5650011868160052,0.7739476453472461,1.5649910498453663,496,-0.002664372294147732,3769,0.01713140506574462,1.7131405879442698e-05,11,0.002880184331797235,0.0,1142.1978528858829,1127.6525371766854,-1.2898756691147595
log_ade_mask_only_bookstore_seed43,log_ade,mask_only,bookstore,43,uncontrolled,790.0224846467984,1579.0124362686522,773.9476085867074,-2.076997962361441,0.7900225221708529,1.579012511267718,0.7739476453472461,1.5649910498453663,496,-0.047384930923555224,3769,23.746825835156148,0.02374682696306985,3769,1.0,0.0547509225576448,1143.3989455039628,1127.6525371766854,-1.3963883207057437
log_ade_mask_only_bookstore_seed43,log_ade,mask_only,bookstore,43,fixed_probability_gate,773.9701918342745,1564.9987852596469,773.9476085867074,-0.002917929756041976,0.773970228595886,1.5649988595931004,0.7739476453472461,1.5649910498453663,496,-0.0005702755023095918,3769,0.0184839421174151,1.8483942995355246e-05,11,0.002880184331797235,0.0,1143.3989455039628,1127.6525371766854,-1.3963883207057437
