family,seed,head,recording,subset,rows,target_benefit_mean,target_harm_mean,predicted_benefit_mean,predicted_harm_mean,benefit_mse,harm_mse,actual_net_gain_mean,predicted_net_gain_mean,positive_harm_fraction
eqmotion,43,ridge,eth_eth,eligible_conservative,498,0.041976285321528355,0.04487708353510068,0.10169912844028578,0.00040589661962057213,0.0320432925168028,0.1647399737129174,-0.0029007982135723235,0.10129323182066521,0.5963855421686747
eqmotion,43,ridge,eth_eth,eligible_moderate,553,0.039692915359117356,0.04272056445719907,0.09359622984504828,0.0008150656012040151,0.02895839694727748,0.14853854032914682,-0.0030276490980817154,0.09278116424384428,0.593128390596745
eqmotion,43,ridge,eth_hotel,all,1197,0.07159828857103255,14.503801508945042,0.22932989877915522,14.216305647677148,0.8385809715880641,122.10182443673011,-14.432203220374008,-13.986975748897994,0.6015037593984962
eqmotion,43,ridge,eth_hotel,ridge_harm_clipped_to_zero,259,0.017541265596534957,0.1900628942175513,0.06822145423172293,0.0,0.05146650270292735,3.240447618099867,-0.17252162862101633,0.06822145423172293,0.5366795366795367
eqmotion,43,ridge,eth_hotel,ridge_benefit_clipped_to_zero,405,0.08811842166433502,19.273350351909176,0.0,19.752736758008414,0.8361779004933444,175.69132030165076,-19.18523193024484,-19.752736758008414,0.6197530864197531
eqmotion,43,ridge,eth_hotel,eligible_conservative,199,0.019932934298178873,0.16159827570342014,0.09289620256042061,0.0012854187931846733,0.06738165376377861,2.7480611036329576,-0.14166534140524126,0.09161078376723594,0.5527638190954773
eqmotion,43,ridge,eth_hotel,eligible_moderate,228,0.018381960863495663,0.1438606082923351,0.08507488967785448,0.00305276586298357,0.05906199451460015,2.398910967100781,-0.12547864742883943,0.08202212381487091,0.543859649122807
eqmotion,43,ridge,ucy_zara01,all,2234,0.013986038385579767,0.19709393252720317,0.0348783500422536,0.4847269008067856,0.008972876955101034,0.2572163881904258,-0.1831078941416234,-0.449848550764532,0.8003581020590869
eqmotion,43,ridge,ucy_zara01,ridge_harm_clipped_to_zero,752,0.007627075835424624,0.059848281638860884,0.041405027638130046,0.0,0.0036907032396875485,0.009523528176852985,-0.05222120580343626,0.041405027638130046,0.800531914893617
eqmotion,43,ridge,ucy_zara01,ridge_benefit_clipped_to_zero,398,0.019074314096821157,0.38119092321341586,0.0,0.9096110016856361,0.01150326464864708,0.5865842916843425,-0.3621166091165947,-0.9096110016856361,0.8190954773869347
eqmotion,43,ridge,ucy_zara01,eligible_conservative,577,0.006434509992087825,0.06260805343452476,0.05455882979663447,0.0005183583528991382,0.0042201143797808635,0.010277714523807234,-0.05617354344243694,0.05404047144373533,0.8076256499133448
eqmotion,43,ridge,ucy_zara01,eligible_moderate,620,0.0065683316760001735,0.0636837186454232,0.05392643666315463,0.001993716916730327,0.0043311007686632095,0.010333037506065956,-0.057115386969423025,0.051932719746424306,0.8129032258064516
eqmotion,43,ridge,ucy_zara02,all,5741,0.03487916261407045,8.309421530418767,0.07393045992760984,8.138811555354774,0.2377834202671745,13.964958793275864,-8.274542367804695,-8.064881095427165,0.8592579689949487
eqmotion,43,ridge,ucy_zara02,ridge_harm_clipped_to_zero,452,0.00781362224447508,0.09975133067174903,0.038268323180026716,0.0,0.0038303171903609854,0.05280118561272075,-0.09193770842727396,0.038268323180026716,0.8207964601769911
eqmotion,43,ridge,ucy_zara02,ridge_benefit_clipped_to_zero,1610,0.0156204350709943,13.060071160024291,0.0,13.054390864638808,0.02864535373114742,20.227725147780188,-13.044450724953297,-13.054390864638808,0.9099378881987578
eqmotion,43,ridge,ucy_zara02,eligible_conservative,305,0.01074899696691542,0.09850056757453875,0.059711744153841596,0.0010313080959632747,0.0062487185313942996,0.03190600577942427,-0.08775157060762333,0.05868043605787832,0.8229508196721311
eqmotion,43,ridge,ucy_zara02,eligible_moderate,339,0.010660883651532584,0.09624991048693006,0.05716801878713225,0.002203346353716555,0.0059446126064316256,0.03005288616655404,-0.08558902683539747,0.0549646724334157,0.8141592920353983
eqmotion,43,ridge,ucy_zara03,all,180,0.011351626530207189,0.4046484544988036,0.05025471874202291,0.6409428874651592,0.007364436215487924,1.601574233263262,-0.39329682796859644,-0.5906881687231362,0.8277777777777777
eqmotion,43,ridge,ucy_zara03,ridge_harm_clipped_to_zero,87,0.006383044004655074,0.05791283359793925,0.05291660543231443,0.0,0.005710514965084736,0.007010469298420308,-0.05152978959328417,0.05291660543231443,0.8390804597701149
eqmotion,43,ridge,ucy_zara03,ridge_benefit_clipped_to_zero,37,0.004756320909773176,0.16208641698530474,0.0,1.0099131674379915,0.00026891006478952045,3.524792157335989,-0.15733009607553156,-1.0099131674379915,0.8108108108108109
eqmotion,43,ridge,ucy_zara03,eligible_conservative,61,0.006478686895833129,0.061370071955025196,0.07410387881100178,0.0,0.007992992636053412,0.007350919773199527,-0.05489138505919207,0.07410387881100178,0.8688524590163934
eqmotion,43,ridge,ucy_zara03,eligible_moderate,63,0.006321711567926243,0.06002650931773205,0.07223796386212583,0.0,0.007745712906735656,0.007140593465921218,-0.053704797749805806,0.07223796386212583,0.8571428571428571
eqmotion,43,neural_cost,all_fit,all,11966,0.06044785338442575,5.584402284896729,0.061287771781008187,5.447835933735482,0.6661489539897819,69.61858491809512,-5.523954431512302,-5.386548161954474,0.7599866287815478
eqmotion,43,neural_cost,all_fit,eligible_conservative,186,0.03084129833375975,0.24318397858102495,0.11520018742009196,0.02130884527193097,0.017128768221133062,0.43562947543793146,-0.21234268024726521,0.09389134214816099,0.6290322580645161
eqmotion,43,neural_cost,all_fit,eligible_moderate,272,0.03341554308837444,0.2062466263463755,0.1289097761755864,0.032903707219792765,0.02035053614703293,0.3207907352926608,-0.17283108325800106,0.09600606895579364,0.5919117647058824
eqmotion,43,neural_cost,eth_eth,all,2614,0.15458549620593404,0.4760419899224747,0.11140508323781045,1.5206762738559776,2.285834050826842,15.106277586425445,-0.32145649371654067,-1.409271190618167,0.5753634276970161
eqmotion,43,neural_cost,eth_eth,eligible_conservative,46,0.04057512593293643,0.0230961966065123,0.11691067877994932,0.0198060199029936,0.014526125889774526,0.0019432572717466372,0.01747892932642413,0.09710465887695571,0.43478260869565216
eqmotion,43,neural_cost,eth_eth,eligible_moderate,69,0.04194066192333897,0.020433236001248377,0.14577350846451262,0.034745893627995676,0.023825168504266418,0.0024958721181912633,0.02150742592209059,0.11102761483651694,0.4057971014492754
eqmotion,43,neural_cost,eth_hotel,all,1197,0.07159828857103255,14.503801508945042,0.10200039864399807,12.787363087078248,0.6325977019091505,565.9037401863549,-14.432203220374008,-12.68536268843425,0.6015037593984962
eqmotion,43,neural_cost,eth_hotel,eligible_conservative,57,0.04012756854328409,0.18578998319878193,0.1497948125919752,0.02234124151270902,0.026329395689479684,0.2669001527848736,-0.14566241465549784,0.12745357107926616,0.45614035087719296
eqmotion,43,neural_cost,eth_hotel,eligible_moderate,86,0.04687254972820885,0.1466566301939121,0.15639767160119358,0.034022761907931985,0.02707323741778678,0.18340305750105393,-0.09978408046570325,0.1223749096932616,0.4418604651162791
eqmotion,43,neural_cost,ucy_zara01,all,2234,0.013986038385579767,0.19709393252720317,0.04228034267010669,0.8342027909634343,0.01281493387310106,0.7569555206364794,-0.1831078941416234,-0.7919224482933276,0.8003581020590869
eqmotion,43,neural_cost,ucy_zara01,eligible_conservative,19,0.01345907543834887,0.2720892419303326,0.09400599028326963,0.02631029152115317,0.009879418817960629,0.17134222612297537,-0.2586301664919837,0.06769569876211647,0.9473684210526315
eqmotion,43,neural_cost,ucy_zara01,eligible_moderate,32,0.01753352885134518,0.20170170855999459,0.10448694258229807,0.03855512054724386,0.010869712993869414,0.11045040910309734,-0.1841681797086494,0.06593182203505421,0.8125
eqmotion,43,neural_cost,ucy_zara02,all,5741,0.03487916261407045,8.309421530418767,0.037416538508216246,7.644911590948617,0.2102968026055001,19.891592746959812,-8.274542367804695,-7.6074950524404,0.8592579689949487
eqmotion,43,neural_cost,ucy_zara02,eligible_conservative,63,0.020655566922551584,0.45095349735181245,0.09002557184015002,0.01989516632313589,0.013150853109672917,0.9915591249725939,-0.4302979304292609,0.07013040551701413,0.8412698412698413
eqmotion,43,neural_cost,ucy_zara02,eligible_moderate,81,0.01947257662605908,0.4249155497189933,0.09559981253595999,0.027802268911604366,0.014043152488042571,0.827288112199196,-0.40544297309293426,0.06779754362435562,0.8148148148148148
eqmotion,43,neural_cost,ucy_zara03,all,180,0.011351626530207189,0.4046484544988036,0.05999710705752174,0.8568717185459617,0.015590107580153726,1.6262662363629314,-0.39329682796859644,-0.79687461148844,0.8277777777777777
eqmotion,43,neural_cost,ucy_zara03,eligible_conservative,1,0.02573114074766636,0.0,0.05331447720527649,0.025626521557569504,0.0007608404501337242,0.0006567186071405745,0.02573114074766636,0.027687955647706985,0.0
eqmotion,43,neural_cost,ucy_zara03,eligible_moderate,4,0.00643278518691659,0.30102617107331753,0.11693007498979568,0.035159135004505515,0.019446154983410437,0.19136292473097935,-0.29459338588640094,0.08177093998529017,0.75
