group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-110,8550,28.613392567413488,30.697946977148565,6.7905336187035985,116.08119632478927,259.4775540469538,121.85948441325701
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-119,5639,27.466516643573875,28.946880038043894,5.114068917010838,107.95460835433143,193.66511978163072,114.3522798565831
fold0_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-124,3550,40.781238394862065,42.613481942133895,4.299680438598951,179.88453937909637,333.55000293878123,186.45287792257716
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-007,2133,1.7536340548837763,1.8525004364762494,5.336915427697964,4.21520124212863,4.882473494831406,4.355450553983238
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-008,52276,2.1083649771959343,2.3343046202023725,9.679098479736991,4.171813040611255,4.733484904248912,4.477191635123733
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-020,695,1.6772722188961082,1.6834998531827923,0.36992187881158545,4.347720547838401,5.7825627855333055,4.294862621440125
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-048,2050,2.0640982634959033,2.2919612794697164,9.941835318724623,4.204232308998845,4.736245738340397,4.484449431559784
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-067,1508,2.021299660740347,2.126958008841005,4.967580350033907,4.324303976989682,4.8492954635048875,4.431771346846858
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-110,2579,2.0447877158322214,2.356118809479549,13.213726421381045,4.004004758180282,4.552503303521646,4.476255197977273
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-119,1658,2.1211453050068836,2.3455260977767742,9.566331109364834,4.161233964387031,5.769516908245919,4.423775218674889
fold0_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-124,1006,2.2765215737570963,2.5758364727079335,11.620104852237478,4.180078323556514,4.74090412080723,4.529853536161329
fold0_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-007,1023,38.274548124135,41.40975627894383,7.571182340918603,78.11265794064077,106.93881724198937,81.24718975645555
fold0_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-008,36762,49.16405082349316,52.67518424564873,6.665631022345419,118.32107868295226,203.06149381867652,124.48147963655674
fold0_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-020,47,36.92354931828993,37.60165778915696,1.8034004635364087,60.52355224102176,69.16719818649797,59.47714101421315
fold0_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-048,2992,53.09754736435415,57.46856971561877,7.605935510304985,121.29591623793371,202.79147183299347,127.3940467841187
fold0_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-067,2806,53.76248451220478,58.07941434406488,7.432805376249885,126.95459144935597,198.92434816893777,132.24005022202874
fold0_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-110,2743,74.90001026290693,79.7697476849151,6.104742165216937,213.07449859058045,380.35594110435846,230.75512668230746
fold0_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-119,1895,67.37535179620934,70.83322967903267,4.8817170959054685,172.71391239328824,273.9914452410256,177.35436104322963
