view,locality,rows,selected,selected_known_ADE,predicted_risk_violations,selected_positive_harm_mean,selected_net_gain_mean
neural_fold2_seed43_all_hurdle_at_product,eu-locality-074,104353,7671,7606,0,0.6045328277725324,1.7333815823499041
neural_fold2_seed43_all_hurdle_at_product,eu-locality-082,1448,34,34,0,0.16046940371767277,3.851833436373954
neural_fold2_seed43_all_hurdle_at_product,eu-locality-110,8660,871,862,0,0.3802124734060603,2.966375924823213
neural_fold2_seed43_all_hurdle_at_product,eu-locality-112,5131,154,152,0,0.2928867949936179,1.2673714585947942
neural_fold2_seed43_all_hurdle_at_product,eu-locality-119,5787,433,432,0,0.26144291308073453,0.2374738965600925
neural_fold2_seed43_all_hurdle_at_product,eu-locality-124,3651,221,218,0,0.7396150889929688,3.4125789376928
neural_fold2_seed43_all_hurdle_at_product,eu-locality-126,5891,852,839,0,0.2862709588980358,0.3273315058747038
neural_fold2_seed43_all_product_at_hurdle,eu-locality-007,5664,651,639,177,0.39873475794005286,0.38384731570901476
neural_fold2_seed43_all_product_at_hurdle,eu-locality-074,104353,10665,10573,2994,0.6672234542750499,1.1416374903592144
neural_fold2_seed43_all_product_at_hurdle,eu-locality-082,1448,62,62,28,0.10723783333351498,2.215054600493456
neural_fold2_seed43_all_product_at_hurdle,eu-locality-110,8660,1118,1108,247,0.4478221061075972,2.1633208822282377
neural_fold2_seed43_all_product_at_hurdle,eu-locality-112,5131,203,202,49,0.32096028395236414,0.9521481826920912
neural_fold2_seed43_all_product_at_hurdle,eu-locality-119,5787,501,498,68,0.3396045199783154,0.2750976584752529
neural_fold2_seed43_all_product_at_hurdle,eu-locality-124,3651,291,287,70,0.3493023777532314,1.5133169087973068
neural_fold2_seed43_all_product_at_hurdle,eu-locality-126,5891,987,972,135,0.2884556953070252,0.43269154916017794
neural_fold2_seed43_easy_product_original,eu-locality-007,5664,1312,1286,0,0.8950120978282983,0.984739673732479
neural_fold2_seed43_easy_product_original,eu-locality-074,104353,29238,28833,0,1.720439581562146,1.599195675142692
neural_fold2_seed43_easy_product_original,eu-locality-082,1448,63,63,0,0.16051764940081986,1.7206551329119772
neural_fold2_seed43_easy_product_original,eu-locality-110,8660,2928,2901,0,1.7459446822941902,3.0602321188749917
neural_fold2_seed43_easy_product_original,eu-locality-112,5131,998,990,0,1.2950942063396231,2.8369583602947954
neural_fold2_seed43_easy_product_original,eu-locality-119,5787,1411,1388,0,2.022073065061775,0.4605080017810749
neural_fold2_seed43_easy_product_original,eu-locality-124,3651,755,747,0,1.7449270729974944,3.4849227568002146
neural_fold2_seed43_easy_product_original,eu-locality-126,5891,1817,1789,0,0.8485210862148244,1.520073779644313
neural_fold2_seed43_easy_hurdle_original,eu-locality-007,5664,149,149,0,1.3304148763451227,2.473991785079835
neural_fold2_seed43_easy_hurdle_original,eu-locality-074,104353,2076,2039,0,1.87852370787412,8.041447389017428
neural_fold2_seed43_easy_hurdle_original,eu-locality-082,1448,38,38,0,2.1821980819787763,4.63880627827547
neural_fold2_seed43_easy_hurdle_original,eu-locality-110,8660,80,79,0,0.6796357864735645,41.08974719831007
neural_fold2_seed43_easy_hurdle_original,eu-locality-112,5131,21,20,0,0.7164777171878388,11.284742501715531
neural_fold2_seed43_easy_hurdle_original,eu-locality-119,5787,20,20,0,0.4514965300886276,0.6059222530128934
neural_fold2_seed43_easy_hurdle_original,eu-locality-124,3651,61,60,0,3.9619383533347956,19.99802727435222
neural_fold2_seed43_easy_hurdle_original,eu-locality-126,5891,62,59,0,2.658249307638913,4.652698590137379
neural_fold2_seed43_easy_product_common,eu-locality-007,5664,1312,1286,0,0.8950120978282983,0.984739673732479
neural_fold2_seed43_easy_product_common,eu-locality-074,104353,29238,28833,0,1.720439581562146,1.599195675142692
neural_fold2_seed43_easy_product_common,eu-locality-082,1448,63,63,0,0.16051764940081986,1.7206551329119772
neural_fold2_seed43_easy_product_common,eu-locality-110,8660,2928,2901,0,1.7459446822941902,3.0602321188749917
neural_fold2_seed43_easy_product_common,eu-locality-112,5131,998,990,0,1.2950942063396231,2.8369583602947954
neural_fold2_seed43_easy_product_common,eu-locality-119,5787,1411,1388,0,2.022073065061775,0.4605080017810749
neural_fold2_seed43_easy_product_common,eu-locality-124,3651,755,747,0,1.7449270729974944,3.4849227568002146
neural_fold2_seed43_easy_product_common,eu-locality-126,5891,1817,1789,0,0.8485210862148244,1.520073779644313
neural_fold2_seed43_easy_hurdle_common,eu-locality-007,5664,149,149,0,1.3304148763451227,2.473991785079835
neural_fold2_seed43_easy_hurdle_common,eu-locality-074,104353,2076,2039,0,1.87852370787412,8.041447389017428
neural_fold2_seed43_easy_hurdle_common,eu-locality-082,1448,38,38,0,2.1821980819787763,4.63880627827547
neural_fold2_seed43_easy_hurdle_common,eu-locality-110,8660,80,79,0,0.6796357864735645,41.08974719831007
neural_fold2_seed43_easy_hurdle_common,eu-locality-112,5131,21,20,0,0.7164777171878388,11.284742501715531
neural_fold2_seed43_easy_hurdle_common,eu-locality-119,5787,20,20,0,0.4514965300886276,0.6059222530128934
neural_fold2_seed43_easy_hurdle_common,eu-locality-124,3651,61,60,0,3.9619383533347956,19.99802727435222
neural_fold2_seed43_easy_hurdle_common,eu-locality-126,5891,62,59,0,2.658249307638913,4.652698590137379
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-007,5664,1312,1292,1163,0.7698894265355382,1.1891094783957852
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-074,104353,29238,28909,27162,1.1558798448700602,2.4505979245725333
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-082,1448,63,63,25,1.3524491820945463,3.59591245749788
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-110,8660,2928,2896,2848,1.0107901791260463,3.4053102090771037
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-112,5131,998,989,977,1.077758929407922,1.970614239722164
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-119,5787,1411,1395,1391,1.3259594029647508,1.2533901138000902
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-124,3651,755,746,694,1.2760884826168162,4.219240059624673
neural_fold2_seed43_easy_hurdle_at_product,eu-locality-126,5891,1817,1796,1755,0.5831857073531965,1.0204602109445582
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-007,5664,149,145,0,0.9350337178124115,0.006922178238556963
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-074,104353,2076,2062,0,0.5724207977094231,1.259582788931755
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-082,1448,38,38,0,0.1442197431409224,2.536563613930346
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-110,8660,80,78,0,0.5047424161723388,8.441075456186265
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-112,5131,21,21,0,0.29378269426637454,3.978317534941491
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-119,5787,20,20,0,0.11368376551518292,0.2289181982573249
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-124,3651,61,61,0,1.7680949723222685,0.6169398724430507
neural_fold2_seed43_easy_product_at_hurdle,eu-locality-126,5891,62,60,0,0.2937066732405442,0.08616341863728696
damping097_fold2_seed43_all_product_original,eu-locality-007,5664,2643,2578,0,0.10830936096819613,1.2619959179363098
damping097_fold2_seed43_all_product_original,eu-locality-074,104353,42998,42470,0,0.15061014703360623,1.6384087931349232
damping097_fold2_seed43_all_product_original,eu-locality-082,1448,566,550,0,0.06497344445749692,0.8752181188393492
damping097_fold2_seed43_all_product_original,eu-locality-110,8660,5221,5175,0,0.06967084221046431,1.4316387761300087
damping097_fold2_seed43_all_product_original,eu-locality-112,5131,2192,2171,0,0.044159048656335964,0.89598086571812
damping097_fold2_seed43_all_product_original,eu-locality-119,5787,2290,2276,0,0.13865950553282336,1.6097800663290596
damping097_fold2_seed43_all_product_original,eu-locality-124,3651,1630,1607,0,0.17757586685978777,2.047480679630925
damping097_fold2_seed43_all_product_original,eu-locality-126,5891,3389,3355,0,0.038027561132457394,1.00739649379026
damping097_fold2_seed43_all_hurdle_original,eu-locality-007,5664,3163,3083,0,0.12201623482321071,1.0488095181770722
damping097_fold2_seed43_all_hurdle_original,eu-locality-074,104353,58402,57623,0,0.16907667642670962,1.1662258300141524
damping097_fold2_seed43_all_hurdle_original,eu-locality-082,1448,712,692,0,0.04037364949817858,0.44925535010693546
damping097_fold2_seed43_all_hurdle_original,eu-locality-110,8660,6509,6452,0,0.05302144412729565,1.3240295756035123
damping097_fold2_seed43_all_hurdle_original,eu-locality-112,5131,3311,3272,0,0.05685454508979399,0.936197438894446
damping097_fold2_seed43_all_hurdle_original,eu-locality-119,5787,2935,2898,0,0.16717931879310968,0.7639054867268544
damping097_fold2_seed43_all_hurdle_original,eu-locality-124,3651,1971,1950,0,0.09605390161689539,1.4163819902460792
damping097_fold2_seed43_all_hurdle_original,eu-locality-126,5891,4058,4005,0,0.05863960525922976,1.0392800154554798
damping097_fold2_seed43_all_product_common,eu-locality-007,5664,2643,2578,0,0.10830936096819613,1.2619959179363098
damping097_fold2_seed43_all_product_common,eu-locality-074,104353,42998,42470,0,0.15061014703360623,1.6384087931349232
damping097_fold2_seed43_all_product_common,eu-locality-082,1448,566,550,0,0.06497344445749692,0.8752181188393492
damping097_fold2_seed43_all_product_common,eu-locality-110,8660,5221,5175,0,0.06967084221046431,1.4316387761300087
damping097_fold2_seed43_all_product_common,eu-locality-112,5131,2192,2171,0,0.044159048656335964,0.89598086571812
damping097_fold2_seed43_all_product_common,eu-locality-119,5787,2290,2276,0,0.13865950553282336,1.6097800663290596
damping097_fold2_seed43_all_product_common,eu-locality-124,3651,1630,1607,0,0.17757586685978777,2.047480679630925
damping097_fold2_seed43_all_product_common,eu-locality-126,5891,3389,3355,0,0.038027561132457394,1.00739649379026
damping097_fold2_seed43_all_hurdle_common,eu-locality-007,5664,3163,3083,0,0.12201623482321071,1.0488095181770722
damping097_fold2_seed43_all_hurdle_common,eu-locality-074,104353,58402,57623,0,0.16907667642670962,1.1662258300141524
damping097_fold2_seed43_all_hurdle_common,eu-locality-082,1448,712,692,0,0.04037364949817858,0.44925535010693546
damping097_fold2_seed43_all_hurdle_common,eu-locality-110,8660,6509,6452,0,0.05302144412729565,1.3240295756035123
damping097_fold2_seed43_all_hurdle_common,eu-locality-112,5131,3311,3272,0,0.05685454508979399,0.936197438894446
damping097_fold2_seed43_all_hurdle_common,eu-locality-119,5787,2935,2898,0,0.16717931879310968,0.7639054867268544
damping097_fold2_seed43_all_hurdle_common,eu-locality-124,3651,1971,1950,0,0.09605390161689539,1.4163819902460792
damping097_fold2_seed43_all_hurdle_common,eu-locality-126,5891,4058,4005,0,0.05863960525922976,1.0392800154554798
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-007,5664,2643,2579,0,0.08471918080139193,0.8933195502395324
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-074,104353,42998,42510,0,0.08379905018147364,0.8510533065780865
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-082,1448,566,555,0,0.0157149334035916,0.3130835064028131
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-110,8660,5221,5175,0,0.037244353256255885,0.9030137527374026
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-112,5131,2192,2172,0,0.02828460765966607,0.5601151272957167
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-119,5787,2290,2270,0,0.05467631347541514,0.5104162135833362
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-124,3651,1630,1615,0,0.03869949834358121,1.0937800276335898
damping097_fold2_seed43_all_hurdle_at_product,eu-locality-126,5891,3389,3354,0,0.015906344235103932,0.6953352724365818
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-007,5664,3163,3081,520,0.13368763272264994,1.2915871730098634
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-074,104353,58402,57621,15404,0.20575384575143418,1.6652511349774415
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-082,1448,712,691,146,0.060636896641123296,0.9696944016130712
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-110,8660,6509,6444,1288,0.07782021668290659,1.6285669631769746
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-112,5131,3311,3262,1119,0.09245956024921938,1.1787139636096915
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-119,5787,2935,2898,645,0.22681429372871334,1.8107996211975774
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-124,3651,1971,1941,341,0.2377601864777524,2.1113849326997136
damping097_fold2_seed43_all_product_at_hurdle,eu-locality-126,5891,4058,4005,669,0.08749094861513172,1.2082482018642415
damping097_fold2_seed43_easy_product_original,eu-locality-007,5664,2965,2888,0,0.14622619314165736,0.8748832427037846
damping097_fold2_seed43_easy_product_original,eu-locality-074,104353,65867,64822,0,0.2722836564026667,1.5543533384049228
damping097_fold2_seed43_easy_product_original,eu-locality-082,1448,680,662,0,0.046751249145512444,0.6083889529357337
damping097_fold2_seed43_easy_product_original,eu-locality-110,8660,7107,7020,0,0.1126691609366062,1.7577968711813974
damping097_fold2_seed43_easy_product_original,eu-locality-112,5131,3658,3585,0,0.16235098011576224,1.3507470816401663
damping097_fold2_seed43_easy_product_original,eu-locality-119,5787,4299,4190,0,0.8755097117580811,1.3235094786542843
damping097_fold2_seed43_easy_product_original,eu-locality-124,3651,2253,2215,0,0.25187515517522346,2.498257457312373
damping097_fold2_seed43_easy_product_original,eu-locality-126,5891,4585,4516,0,0.24269243006306093,1.3075396988239725
damping097_fold2_seed43_easy_hurdle_original,eu-locality-007,5664,2158,2106,0,0.06369140085652263,0.49408071090628264
damping097_fold2_seed43_easy_hurdle_original,eu-locality-074,104353,31155,30861,0,0.03791452580944565,0.47942519213811324
damping097_fold2_seed43_easy_hurdle_original,eu-locality-082,1448,595,583,0,0.019710447995086634,0.29458803594411515
damping097_fold2_seed43_easy_hurdle_original,eu-locality-110,8660,4053,4025,0,0.013820144957628632,0.43044104323135896
damping097_fold2_seed43_easy_hurdle_original,eu-locality-112,5131,1710,1695,0,0.029238088452272937,0.38334215527803095
damping097_fold2_seed43_easy_hurdle_original,eu-locality-119,5787,1813,1802,0,0.014924352538282821,0.2513182965679926
damping097_fold2_seed43_easy_hurdle_original,eu-locality-124,3651,1298,1287,0,0.012497691877055917,0.45517464928615753
damping097_fold2_seed43_easy_hurdle_original,eu-locality-126,5891,2962,2928,0,0.007088303157955844,0.272208333427975
damping097_fold2_seed43_easy_product_common,eu-locality-007,5664,2965,2888,0,0.14622619314165736,0.8748832427037846
damping097_fold2_seed43_easy_product_common,eu-locality-074,104353,65867,64822,0,0.2722836564026667,1.5543533384049228
damping097_fold2_seed43_easy_product_common,eu-locality-082,1448,680,662,0,0.046751249145512444,0.6083889529357337
damping097_fold2_seed43_easy_product_common,eu-locality-110,8660,7107,7020,0,0.1126691609366062,1.7577968711813974
damping097_fold2_seed43_easy_product_common,eu-locality-112,5131,3658,3585,0,0.16235098011576224,1.3507470816401663
damping097_fold2_seed43_easy_product_common,eu-locality-119,5787,4299,4190,0,0.8755097117580811,1.3235094786542843
damping097_fold2_seed43_easy_product_common,eu-locality-124,3651,2253,2215,0,0.25187515517522346,2.498257457312373
damping097_fold2_seed43_easy_product_common,eu-locality-126,5891,4585,4516,0,0.24269243006306093,1.3075396988239725
damping097_fold2_seed43_easy_hurdle_common,eu-locality-007,5664,2158,2106,0,0.06369140085652263,0.49408071090628264
damping097_fold2_seed43_easy_hurdle_common,eu-locality-074,104353,31155,30861,0,0.03791452580944565,0.47942519213811324
damping097_fold2_seed43_easy_hurdle_common,eu-locality-082,1448,595,583,0,0.019710447995086634,0.29458803594411515
damping097_fold2_seed43_easy_hurdle_common,eu-locality-110,8660,4053,4025,0,0.013820144957628632,0.43044104323135896
damping097_fold2_seed43_easy_hurdle_common,eu-locality-112,5131,1710,1695,0,0.029238088452272937,0.38334215527803095
damping097_fold2_seed43_easy_hurdle_common,eu-locality-119,5787,1813,1802,0,0.014924352538282821,0.2513182965679926
damping097_fold2_seed43_easy_hurdle_common,eu-locality-124,3651,1298,1287,0,0.012497691877055917,0.45517464928615753
damping097_fold2_seed43_easy_hurdle_common,eu-locality-126,5891,2962,2928,0,0.007088303157955844,0.272208333427975
damping097_fold2_seed43_easy_hurdle_at_product,eu-locality-007,5664,2965,2887,807,0.11034625981067851,0.8074783137100359
damping097_fold2_seed43_easy_hurdle_at_product,eu-locality-074,104353,65867,64910,34712,0.22985144185415513,1.3237612042959075
damping097_fold2_seed43_easy_hurdle_at_product,eu-locality-082,1448,680,662,85,0.02678630394549644,0.36300728460506426
damping097_fold2_seed43_easy_hurdle_at_product,eu-locality-110,8660,7107,7024,3054,0.09708532672106582,1.5620741968424177
damping097_fold2_seed43_easy_hurdle_at_product,eu-locality-112,5131,3658,3604,1948,0.10684498301359517,1.073408322833749
damping097_fold2_seed43_easy_hurdle_at_product,eu-locality-119,5787,4299,4201,2486,0.5483978715675731,1.7177728327860733
